Sales Men,Party Name
ALKEM ROSHAN (MIS),VAISHNAV DUSTRIBUTORS - NANDURBAR
ALKEM ROSHAN (MIS),MAHARASHTRA MEDICAL - MALEGAON
ALKEM ROSHAN (MIS),YASH PHARMA - MALEGAON
ALKEM ROSHAN (MIS),BHARAT MEDICAL AGENCIES - MALEGAON
ALKEM ROSHAN (MIS),NILESH AGENCIES - PAROLA
ALKEM ROSHAN (MIS),OM PHARMANEEDS - NASIK
ALKEM ROSHAN (MIS),HIRKANI PHARMA - CHANDWAD-XX
ALKEM ROSHAN (MIS),KAPALESHWAR PHARMA - PANCHAWATI
ALKEM ROSHAN (MIS),SAMIR MEDICALS-DHULE
ALKEM ROSHAN (MIS),HITAKSHI MEDICO-THANE(W)
ALKEM ROSHAN (MIS),NEW ILAG PHARMACEUTICAL-SINNAR
ALKEM ROSHAN (MIS),PHARMA HOUSE - JALGAON
ALKEM ROSHAN (MIS),RAKSHA LIFE SCIENCES - NASIK -xx
ALKEM ROSHAN (MIS),JAYA PHARMA - KALYAN
ALKEM ROSHAN (MIS),ASHAPURA MEDICAL AGENCY - BHIWANDI
ALKEM ROSHAN (MIS),TRIMURTI (JAY) - NASIK
ALKEM ROSHAN (MIS),SHRI SHANTIGURU - AKKALKUWA
ALKEM ROSHAN (MIS),V.S.PHARMA - NANDURBAR -XX
ALKEM ROSHAN (MIS),ARIHANT DIST - NANDURBAR
ALKEM ROSHAN (MIS),MAHADEV (PUNJABI) - NASIK
ALKEM ROSHAN (MIS),SUCHI DIST - SAKRI
ALKEM ROSHAN (MIS),AMBIKA PHARMA - BHAYANDER
ALKEM ROSHAN (MIS),AMSAL PHARMACEUTICAL - MUMBRA
ALKEM ROSHAN (MIS),MEDIHOUSE - NASIK
ALKEM ROSHAN (MIS),MEDILINE PHARMA - SINNAR
ALKEM ROSHAN (MIS),ZAWAR TRADELINK - JALGAON
ALKEM ROSHAN (MIS),G.T WANI PHARMA - NAVAPUR
ALKEM ROSHAN (MIS),KIRAN AGENCY-NASIK
ALKEM ROSHAN (MIS),SAIDEEP DISTRIBUTORS - CHOPDA
ALKEM ROSHAN (MIS),SOHAM PHARMA-PADMAVATI
ALKEM ROSHAN (MIS),LIFE MEDICAL-SAMBHAJINAGAR
ALKEM ROSHAN (MIS),MAHAVIR PHARMA-KALYAN
ALKEM ROSHAN (MIS),SUMEET SALES - DHULE
ALKEM ROSHAN (MIS),MALEGAON GENERIC - MALEGAON
ALKEM ROSHAN (MIS),SAI SAMARTH - CHALISGAON
ALKEM ROSHAN (MIS),SHUBHAM DIST - DHULE
ALKEM ROSHAN (MIS),SHRIJI MEDICO - DAHISAR
ALKEM ROSHAN (MIS),A ONE PHARMA - DOMBIVALI
ALKEM ROSHAN (MIS),NEW RAJ AGENCIES - JALGAON
ALKEM ROSHAN (MIS),AHUJA PHARMA HOUSE - BHUSAWAL
ALKEM ROSHAN (MIS),DURGA MEDICAL - JALGAON
ALKEM ROSHAN (MIS),SAMARTH MEDICAL -SINNAR
ALKEM ROSHAN (MIS),BALAJI - BHUSAWAL
ALKEM ROSHAN (MIS),M.K.MEDICO - MUMBRA
ALKEM ROSHAN (MIS),V.S.MEDICO LLP - BHANDUP
ALKEM ROSHAN (MIS),CUREWELL PHARMA - BHIWANDI
ALKEM ROSHAN (MIS),THAKKAR BROTHERS NX - MULUND
ALKEM ROSHAN (MIS),XXX NANDAN PHARMA (PUR) - DAHISAR
ALKEM ROSHAN (MIS),VARDHAMAN DRUG - NASIK
ALKEM ROSHAN (MIS),CHAUDHARY PHARMA - NASIK
ALKEM ROSHAN (MIS),INDIAN DISTRIBUTORS - MALEGAON
ALKEM ROSHAN (MIS),MOTI MEDICAL - MALEGAON
ALKEM ROSHAN (MIS),JAIN DISTRIBUITORS-PAITHAN
ALKEM ROSHAN (MIS),PRASHANT AGENCIES - BULDHANA
ALKEM ROSHAN (MIS),LIFE MEDICAL - MALEGAON
ALKEM ROSHAN (MIS),CITY MEDICAL-NASIK
ALKEM ROSHAN (MIS),NANDAN PHARMA - MIRA ROAD
ALKEM ROSHAN (MIS),RITICAL HEALTHCARE - MIRA ROAD
ALKEM ROSHAN (MIS),R.K.HEALTHCARE - CHALISGAON
ALKEM ROSHAN (MIS),GENERICARE PHARMACY - NASIK
ALKEM ROSHAN (MIS),JUPITER ENT-BHIWANDI
ALKEM ROSHAN (MIS),SHRIRAM MEDICAL - AMALNER
ALKEM ROSHAN (MIS),NAYAK MEDICARE - BHANDUP
ALKEM ROSHAN (MIS),MEDI-X PHARMA - SAMBHAJINAGAR
ALKEM ROSHAN (MIS),REGAL SALES AGENCIES -  VASAI
ALKEM ROSHAN (MIS),PRASAD (PANKAJ) - DONDAICHA
ALKEM ROSHAN (MIS),RONEFORD HEALTHCARE LLP - BHAYANDER
ALKEM ROSHAN (MIS),HETVI SURGICAL - MULUND
ALKEM ROSHAN (MIS),ICON HEALTH CARE - MULUND
ALKEM UMESH (MIS),ARIHANT DIST - NANDURBAR
ALKEM UMESH (MIS),HETAL PHARMA - NASIK
ALKEM UMESH (MIS),MAHADEV (PUNJABI) - NASIK
ALKEM UMESH (MIS),PRISHA PHARMA - NASIK
ALKEM UMESH (MIS),MAHESH PHARMA-SILLOD
ALKEM UMESH (MIS),JAIN DISTRIBUITORS-PAITHAN
ALKEM UMESH (MIS),HRIM MEDICARE -SAMBHAJINAGAR
ALKEM UMESH (MIS),SHRI GANESH AGENCY - NASIK JAIL
ALKEM UMESH (MIS),XXXX KUNDE PHARMA- NASHIK -XX
ALKEM UMESH (MIS),CONFIANCE HEALTHCARE - NASHIK (DONT BILL)
ALKEM UMESH (MIS),TRIMURTI (JAY) - NASIK
ALKEM UMESH (MIS),CHETAN MEDICOS - SAMBHAJINAGAR
ALKEM UMESH (MIS),DEVA LIFESCIENCES - AHILYANAGAR
ALKEM UMESH (MIS),RUDRAKSH PHARMA - NASIK
ALKEM UMESH (MIS),SUMAN PHARMA - PIMPALGAON
ALKEM UMESH (MIS),SHRI BALAJI PHARMA - SAMBHAJINAGAR
ALKEM UMESH (MIS),MAHAVIR (ANIL) - WALUNJ
ALKEM UMESH (MIS),MEDI-X PHARMA - SAMBHAJINAGAR
ALKEM UMESH (MIS),PHARMA HOUSE - JALGAON
ALKEM UMESH (MIS),MAHAVEER LIFE (APPEN) - SAMBHAJINAGAR
ALKEM UMESH (MIS),SAMARTH (YASHWANT) - SAMBHAJINAGAR
ALKEM UMESH (MIS),VIKAS AGENCIES - SAMBHAJINAGAR
ALKEM UMESH (MIS),SHRI KRISHNA DIST-SAMBHAJINAGAR
ALKEM UMESH (MIS),TIRUPATI (MAHENDRA) - NASIK
ALKEM UMESH (MIS),MEDIHOUSE - NASIK
ALKEM UMESH (MIS),VARDHAMAN DRUG - NASIK
ALKEM UMESH (MIS),MEDILINE PHARMA - SINNAR
ALKEM UMESH (MIS),VIRAJ PHARMACEUTICAL - SATANA
ALKEM UMESH (MIS),ASHA INDUSTRY - BHUSAWAL
ALKEM UMESH (MIS),YASH AGENCY - BHUSAWAL
ALKEM UMESH (MIS),PAWAR AGENCIES - MALEGAON
ALKEM UMESH (MIS),KIRAN AGENCY-NASIK
ALKEM UMESH (MIS),KALIKA AGENCIES - NASIK
ALKEM UMESH (MIS),RAJ PHARMA - JALGAON(RAHUL)
ALKEM UMESH (MIS),CITY MEDICAL-NASIK
ALKEM UMESH (MIS),RIDDHI MEDICAL AGENCY - NASHIK
ALKEM UMESH (MIS),ZAWAR TRADELINK - JALGAON
ALKEM UMESH (MIS),SUMEET SALES - DHULE
ALKEM UMESH (MIS),RAKSHA LIFE SCIENCES - NASIK -xx
ALKEM UMESH (MIS),MAHADEV PHARMA - BASTI
ALKEM UMESH (MIS),OM PHARMANEEDS - NASIK
ALKEM UMESH (MIS),SHUBHAM DIST - DHULE
ALKEM UMESH (MIS),CHAUDHARY PHARMA - NASIK
ALKEM UMESH (MIS),SHWETA PHARMA - NASIK
ALKEM UMESH (MIS),JALGAON PHARMA LLP - JALGAON
ALKEM UMESH (MIS),NEW ILAG PHARMACEUTICAL-SINNAR
ALKEM UMESH (MIS),SHRI PHARMA - TARKPUR
ALKEM UMESH (MIS),SHRI PHARMA-SAMBHAJINAGAR
ALKEM UMESH (MIS),SUPEKAR AGENCIES - AHILYANAGAR
ALKEM UMESH (MIS),VIRAJ AGENCIES - YEOLA
ALKEM UMESH (MIS),DATE PHARMA - NASIK
ALKEM UMESH (MIS),DILIP DIST - NANDURBAR
ALKEM UMESH (MIS),LIFE MEDICAL-SAMBHAJINAGAR
ALKEM UMESH (MIS),RISHABH MEDICAL STORES-NANDURBAR
ALKEM UMESH (MIS),KAMAL DIST - SAMBHAJINAGAR
ALKEM UMESH (MIS),NIDHI PHARMA - JALGAON
ALKEM UMESH (MIS),SHRI LIFELINE PHARMA-NASIK
ALKEM UMESH (MIS),G PHARMA - AHMEDABAD
ALKEM UMESH (MIS),SAI SHRADDHA ENTERPRISES - SAMBHAJINAGAR
ALKEM UMESH (MIS),AHUJA MEDICO - DHULE        .
ALKEM UMESH (MIS),VYANKATESH PHARMA-SAMBHAJINAGAR xx
ALKEM UMESH (MIS),LUCKY - JALGAON
ALKEM UMESH (MIS),SURGI PHARMA - NASHIK
ALKEM UMESH (MIS),SAMIR MEDICALS-DHULE
ALKEM UMESH (MIS),RAMESH AGENCY-JALNA
ALKEM UMESH (MIS),AMIDHARA MEDICAL AGENCIES - SURAT
ALKEM UMESH (MIS),GOVERDHAN MEDICAL AGENCY-VADODARA
ALKEM UMESH (MIS),MEDIWELL PHARMA-SAMBHAJINAGAR
ALKEM UMESH (MIS),NAVNIT MED - MALEGAON
ALKEM UMESH (MIS),KAILASH SURGIPHARMA - KALYAN
ALKEM UMESH (MIS),KAPALESHWAR PHARMA - PANCHAWATI
ALKEM UMESH (MIS),SAKSHI PHARMA - NASIK
ALKEM UMESH (MIS),RAD ROX LIFE SCIENCE-NASIK
ALKEM UMESH (MIS),SHAM DISTRBUTORS - JALGAON
ALKEM UMESH (MIS),GREEN JANATA MEDICINE-MALEGAON
ALKEM UMESH (MIS),PRASHANT AGENCY - DHONDAICHA
ALKEM UMESH (MIS),JAIN MEDICAL - DONDAICHA(DHULE)
ALKEM UMESH (MIS),SKYLINE PHARMA - NASHIK
ALKEM UMESH (MIS),SAIDEEP DISTRIBUTORS - CHOPDA
ALKEM UMESH (MIS),KALPESH AGENCY - DHULE
ALKEM UMESH (MIS),DIYA SURGICAL - PACHORA
ALKEM UMESH (MIS),NEW RAJ AGENCIES - JALGAON
ALKEM UMESH (MIS),SHRI SAMARTH PHARMA - NASHIK
ALKEM UMESH (MIS),MAHESH HOSP - NASIK
ALKEM UMESH (MIS),SURAJ AGENCIES- JALGAON
ALKEM UMESH (MIS),BALAJI - BHUSAWAL
ALKEM UMESH (MIS),MEDHUB PHARMACON- CHIKHALI
ALKEM UMESH (MIS),ARMAX PHARMA - SAMBHAJINAGAR
ALKEM UMESH (MIS),RAMALAY MEDICARE - NASHIK
ALKEM UMESH (MIS),S.G.ENT - NALASOPARA
ALKEM UMESH (MIS),SHRI GANESH DIST - DHULE
ALKEM UMESH (MIS),SHRI SWAMI SAMARTH AGENCIES - NASHIK
ALKEM UMESH (MIS),SURANA MEDICALS - PACHORA
ALKEM UMESH (MIS),VISHAL PHARMA AGENCIES - NASHIK
ALKEM UMESH (MIS),SIDDHIVINAYAK PHARMA - NASIK
ALKEM UMESH (MIS),GLOBAL WELLNESS - BHUSAWAL
ALKEM UMESH (MIS),SHUBHAM DIST - SATARA
ALKEM UMESH (MIS),MATOSHREE AGENCIES - NASIK
ALKEM UMESH (MIS),NIKHIL SALES - JALGAON
ALKEM UMESH (MIS),D.VIJAY PHARMA - NASIK
ALKEM UMESH (MIS),OM PHARMA - JHAMKHED
ALKEM UMESH (MIS),S.D.P MEDICAL - DHULE
ALKEM UMESH (MIS),GENERICARE PHARMACY - NASIK
ALKEM UMESH (MIS),SHRI OM SAI PHARMA-NASIK (MANOJ) XX
ALKEM UMESH (MIS),RIDDHI SIDDHI PHARMA - JALGAON
ALKEM UMESH (MIS),SHRI PANCHAKRUSHNA - SINNAR
ALKEM UMESH (MIS),AHUJA PHARMA HOUSE - BHUSAWAL
ALKEM UMESH (MIS),OM SAI PHARMA - YEOLA
ALKEM UMESH (MIS),ANAND DIST - CHALISGAON
ALKEM UMESH (MIS),MALEGAON GENERIC - MALEGAON
ALKEM UMESH (MIS),BHARAT MEDICAL AGENCIES - MALEGAON
ALKEM UMESH (MIS),CHD PHARMACEUTICAL - KALBADEVI XX
ALKEM UMESH (MIS),SWASTIK MEDICAL - NALLASOPARA
ALKEM UMESH (MIS),GOPLANI MEDICAL - CHALISGAON
ALKEM UMESH (MIS),SUKHAKARTA DISTRIBUTORS-LASALGAON
ALKEM UMESH (MIS),SAIKRIPA DISTRIBUTORS - SANPADA
ALKEM UMESH (MIS),D.VIJAY-NASIK- (PURC)
ALKEM UMESH (MIS),SHRI SHANTIGURU - AKKALKUWA
ALKEM UMESH (MIS),RAHUL PHARMA-WADALA
ALKEM UMESH (MIS),KRISHNA GENERIC - BORIVALI
ALKEM UMESH (MIS),REGAL SALES AGENCIES -  VASAI
ALKEM UMESH (MIS),SHRI SAI PHARMA - LASALGOAN
ALKEM UMESH (MIS),INDIAN DISTRIBUTORS - MALEGAON
ALKEM UMESH (MIS),SB PHARMA - NALASOPARA
ALKEM UMESH (MIS),BARDE PHARMA - JALGAON
ALKEM UMESH (MIS),K.D.PHARMA - NAGPADA
ALKEM UMESH (MIS),SUDARSHAN GENERIC HUB -SAMBHAJINAGAR
ALKEM UMESH (MIS),PMBJP - PALGHAR (SAMIR)
ALKEM UMESH (MIS),SHIVKRUPA MEDICAL - PACHORA
ALKEM UMESH (MIS),BALAJI ENTERPRISES - DHULE
ALKEM UMESH (MIS),D.VIJAY PHARMA -MULUND
ALKEM UMESH (MIS),ERUCA HEALTHCARE - MANKHURD
ALKEM UMESH (MIS),K.S.PHARMA - VIRAR (SANDIP)
ALKEM UMESH (MIS),DIYA SURGICAL - PACHORA X
ALKEM UMESH (MIS),MEDIHOUSE ENT - PIMPLE GURAV
APURVA (MIS),BOMBAY HOSPITAL (NEW) - MARINE LINES
APURVA (MIS),PARASNATH ENTERPRISES - KALWA
APURVA (MIS),UJS PHARMA LLP (SALE)
APURVA (MIS),LIFELINE PHARMACEUTICALS - DAHISAR (E)
APURVA (MIS),SUMAN MEDICO - PANVEL
APURVA (MIS),LIFENEST PHARMA LLP - GHATKOPAR
APURVA (MIS),MEDILAB PHARMA-SION
APURVA (MIS),MATHADI HOSPITAL-KOPERKHAIRANE
APURVA (MIS),SHAM DISTRBUTORS - JALGAON
APURVA (MIS),ZIL PHARMA ENT - MARINE LINE
APURVA (MIS),A.B.PHARMA-SEWREE(SALE)
APURVA (MIS),NIVIRA EXPORT - MALAD
APURVA (MIS),OZONE CHEMIST - PALGHAR
APURVA (MIS),SWASTHYA LIFECIENCE P.LTD - KURUND
APURVA (MIS),LYPHOCHEM PHARMA - BHIWANDI
APURVA (MIS),XXXX SHRIMAD RAJCHANDRA HOSPITAL (old.)
APURVA (MIS),R.K.MEDICAL AGENCIES - GOREGOAN (PARISH)
APURVA (MIS),AMBIKA ENTERPIRSES - TULJAPUR
APURVA (MIS),SHIVSHAHI DISTRIBUTORS - OSMANABAD
APURVA (MIS),A K PHARMACY - GOVANDI XX
APURVA (MIS),VINIT ENTERPRISES-MUM-02
APURVA (MIS),KING MEDICO-KANDIVALI-ONLY CASH -XX     .
APURVA (MIS),VANSH PHARMA - SOLAPUR 3%
APURVA (MIS),DURVA PHARMACEUTICALS - KANDIVALI
APURVA (MIS),MAHALAXMI MEDICOS - NASHIK (ADVANCE CHQ)
APURVA (MIS),SWAMI SARVANAND HOSPITAL - ULHASNAGAR
APURVA (MIS),PHARMAKWIK HEALTHTECH - DHARAVI
APURVA (MIS),D & D SURGICALS - VASAI
APURVA (MIS),SEVATTO PHARMACEUTICALS PVT LTD.-VADODARA
APURVA (MIS),SHRIMAD RAJCHANDRA HOSPITAL (NEW)
APURVA (MIS),POSH PHARMA-KANDIVALI
APURVA (MIS),PARSHWANATH (HEMAL) - MUM 2
APURVA (MIS),DHEER HEALTH CARE - DADAR
APURVA (MIS),METRO MEDICOS-CHINCHBUNDER
APURVA (MIS),MANGAL SURGICALS - GOREGAON
APURVA (MIS),MASINA HOSPITALS MEDICALS - BHYCULLA
APURVA (MIS),PHARMA HUB-VASAI
APURVA (MIS),RAHUL DISTRIBUTORS - NASHIK
APURVA (MIS),SHRIMAD RAJCHANDRA JIVADAYA TRUST-DHARAMPUR
APURVA (MIS),SHALIBHADRA - GOREGAON
APURVA (MIS),.JAY (CASH)(OLD)
APURVA (MIS),AMBICA PHARMA (JOHNLEE)-SALE-BHIWANDI
APURVA (MIS),DELLAREX BIOTEC PRIVATE LIMITED - CHEMBUR
APURVA (MIS),KINZI PHARMA - MULUND
APURVA (MIS),RAM MEDICAL AGENCY - MIRA ROAD (BIPIN)
APURVA (MIS),MILTON LIFECARE PVT.LTD.- MARINE LINES
APURVA (MIS),SPECTRAMED GLOBAL HEALTH MANAGEMENT LLP (cash
APURVA (MIS),ORBIT DISTRIBUTOR - PAREL
APURVA (MIS),RMPL PHARMA LLP (SALE) - MARINE LINES
APURVA (MIS),WELCOME HEALTHCARE-DADAR
APURVA (MIS),SHIVANSH HEALTHCARE - KALYAN
APURVA (MIS),VINAYAK DISTRIBUTORS - PAREL
APURVA (MIS),ZENO HEALTH - VIKHROLI (E)
APURVA (MIS),SHAKTI REMEDIUM LLP - KALBADEVI
APURVA (MIS),GR ENTERPRISES (BILL)
APURVA (MIS),EKTA CHEMIST - MULUND
APURVA (MIS),YUVRAJ AGENCIES (GST)
APURVA (MIS),AVIRAT PHARMACEUTICALS - VADODARA
APURVA (MIS),WELLONA PHARMA - SURAT
AURUS RAHUL KAMBLE,RISHABH TRADING CO.-MALAD
AURUS RAHUL KAMBLE,NIYATI SALES                  .
AURUS RAHUL KAMBLE,RAMNARAYAN ENT - THANE
AURUS RAHUL KAMBLE,SHRI SAI ENTERPRISES - THANE
AURUS RAHUL KAMBLE,AERON IMPEX - BHIWANDI
BRIJESH (MIS),RAMTHAKUR SURGICO - ULHASNAGAR
BRIJESH (MIS),USHMA JITENDRA ISHWARLAL A/C
BRIJESH (MIS),JAINAM PHARMA - (SALE)
BRIJESH (MIS),LODHA DIST. - BARAMATI
BRIJESH (MIS),GETWELL DISTRIBUTOR -NASIK    .
BRIJESH (MIS),NIPUN PHARMA - BORIVALI
BRIJESH (MIS),S.S.PHARMA - KOLHAPUR
BRIJESH (MIS),DIABETIC ASSOCIATION (RAHEJA) - MAHIM
BRIJESH (MIS),LIFE MEDICAL-SAMBHAJINAGAR
BRIJESH (MIS),KASSH PHARMA - KALBADEVI
BRIJESH (MIS),SANMATI - CHINCHWAD
BRIJESH (MIS),MEDICAL BANIYA LLP - CHEMBUR
BRIJESH (MIS),ROYAL AGENCY - BHIWANDI
BRIJESH (MIS),NEW AMAR AGENCY - SADASHIV PETH
BRIJESH (MIS),KAPALESHWAR PHARMA - PANCHAWATI
BRIJESH (MIS),INFUGEN PHARMA -SALE
BRIJESH (MIS),ARIHANT DIST - NANDURBAR
BRIJESH (MIS),D.S ENTERPRISES - PUNE
BRIJESH (MIS),ANAND (DIST) - AKKALKOT
BRIJESH (MIS),SHRI SWAMI SAMARTH ENT. - KUDAL
BRIJESH (MIS),SHEKHAR MEDICO - BHOSARI
BRIJESH (MIS),HINDUSTAN AGENCIES - YAVATMAL
BRIJESH (MIS),GHEV MARKETING PHARMA-MUMBAI
BRIJESH (MIS),THEOGEN (PUR) - HARYANA
BRIJESH (MIS),MEDICINE HOUSE (SALE) - PR STR
BRIJESH (MIS),COMMISSION#-(INTAS PHARMACEUTICALS)
BRIJESH (MIS),BIOMECH HEALTHCARE - (COMMISSION#)
BRIJESH (MIS),AAGAM PHARMA - BHIWANDI
BRIJESH (MIS),SWASTIK PHARMA-MANKHURD
BRIJESH (MIS),SANDEEP MEDICOS - AHILYANAGAR
BRIJESH (MIS),DIAMOND DIST-ULHASNAGAR
BRIJESH (MIS),WELLNESS INDIA-PUNE
BRIJESH (MIS),PMBJP - TISAYANVILLAI
BRIJESH (MIS),LATA (PHARMA) - SOLAPUR  (TENDER)
BRIJESH (MIS),THE ASHOK (ORIGINAL) - AKOLA (SALE)
BRIJESH (MIS),ATHARV - VADUJ
BRIJESH (MIS),COMMISSION#-(KEMSYN LIFESCIENC)
BRIJESH (MIS),SUNNY PHARMA - SATARA
BRIJESH (MIS),RAJ PHARMACHEM-DEGLUR
BRIJESH (MIS),PROTECH TELELINKS - MEERUT
BRIJESH (MIS),LIFE MEDICAL - MALEGAON
BRIJESH (MIS),RAJESH PHARMA-AMRAVATI
BRIJESH (MIS),NEW BOMBAY GENERICS - NAGPUR
BRIJESH (MIS),NANDU MEDICAL - MALAD
BRIJESH (MIS),MAHADEV (PUNJABI) - NASIK
BRIJESH (MIS),GANAPATHY DRUG STORE - Tamil Nadu
BRIJESH (MIS),SHRINATH ENTERPRISES - DOMBIVALI
BRIJESH (MIS),ADITYA AGENCIES - INDAPUR(PUNE)
BRIJESH (MIS),K.P.DISTRIBUTORS - SURAT
BRIJESH (MIS),RITA AGENCY - PUNE
BRIJESH (MIS),WOCKHARDT HOSPITAL - MUMBAI CENTRAL
BRIJESH (MIS),MAHAVIR MEDICARE - AKOLE
BRIJESH (MIS),SWAMI PHARMA - SHEVGAON
BRIJESH (MIS),C.P.THAKKAR - SALE
BRIJESH (MIS),LATA PHARMA (BILLS)
BRIJESH (MIS),.JAY (CASH) (NEW) (1 ITEM)
BRIJESH (MIS),SAVA HEALTHCARE LIMITED - PUNE
BRIJESH (MIS),SUMEET SALES - DHULE
BRIJESH (MIS),VIJAY PHARMA - PR STR (SALE)
BRIJESH (MIS),GANSON - THANE
BRIJESH (MIS),MILTON GENERIC - PR STR
BRIJESH (MIS),GR ENTERPRISES (BILL)
BRIJESH (MIS),VARDHAMAN LIFECARE - VASAI
BRIJESH (MIS),ZENO HEALTH - VIKHROLI
BRIJESH (MIS),NITI SURGICAL - THANE
BRIJESH (MIS),TIRUPATI (MAHENDRA) - NASIK
BRIJESH (MIS),GURUPRASAD MED AGE-BASMAT
BRIJESH (MIS),.SAGAR (CASH)(1 ITEM)
BRIJESH (MIS),COMMISSION#-(ARISTO LABORATORIES)
CADILA AKSHAY MANAVE (MIS),ANIKET PHARMA AND SURGICAL - AKLUJ
CADILA AKSHAY MANAVE (MIS),NIMBORE DISTRIBUTORS - PUNE
CADILA AKSHAY MANAVE (MIS),RUSHABH SUR - SADASHIV PETH
CADILA AKSHAY MANAVE (MIS),SUCCESS SURGICALS LLP - PUNE
CADILA AKSHAY MANAVE (MIS),MEDICART LIFECARE - TALEGAON
CADILA AKSHAY MANAVE (MIS),VIMAL PHARMA - SADASHIV PETH
CADILA AKSHAY MANAVE (MIS),SAHYADRI PHARMA- THERGAON
CADILA AKSHAY MANAVE (MIS),VINAYAK AGENCY -RAHATNI
CADILA AKSHAY MANAVE (MIS),RITA AGENCY - PUNE
CADILA AKSHAY MANAVE (MIS),ANJALI MEDICAL - PIMPRI
CADILA AKSHAY MANAVE (MIS),ROHINI PHARMA - FURSUNGI
CADILA AKSHAY MANAVE (MIS),UNIQUE PHARMA - WARJE
CADILA AKSHAY MANAVE (MIS),AMBIKA DISTRIBUTORS - KHADKI
CADILA AKSHAY MANAVE (MIS),DWARAKA PHARMA - HADAPSAR
CADILA AKSHAY MANAVE (MIS),KAMAL PHARMA - MULSHI
CADILA AKSHAY MANAVE (MIS),PRO SUCCESS PHARMA - PUNE
CADILA AKSHAY MANAVE (MIS),SHRI DATTA MEDICAL- CHAKAN
CADILA AKSHAY MANAVE (MIS),AAROGYAM PHARMA-PUNE (CHAKAN)
CADILA AKSHAY MANAVE (MIS),SAI ARIHANT (ANAND) - WAGHOLI
CADILA AKSHAY MANAVE (MIS),T R PHARMA - CHINCHWAD
CADILA AKSHAY MANAVE (MIS),KRISSHNAA PHARMA - CHIKHALI
CADILA AKSHAY MANAVE (MIS),SHRI MEDICAL - WADGAON
CADILA AKSHAY MANAVE (MIS),V R DISTRIBUTORS - PUNE
CADILA AKSHAY MANAVE (MIS),HEALTH PHARMA - SANGVI
CADILA AKSHAY MANAVE (MIS),NAVKAR PHARMA - YERWADA
CADILA AKSHAY MANAVE (MIS),MAHALAXMI ENTERPRISES - BOPODI
CADILA AKSHAY MANAVE (MIS),UNITY MEDICALS - DAPODI
CADILA VINAYAK SURYA (MIS),VARDHAMAN PHARMACEUTICALS-AHMEDNAGAR
CADILA VINAYAK SURYA (MIS),ASHTAVINAYAKA - WAI(SATARA)
CADILA VINAYAK SURYA (MIS),MAHADEV PHARMA-DIWA (NUBENO ONLY)
CADILA VINAYAK SURYA (MIS),PRATIK DISTRIBUTORS-VADUJ
CADILA VINAYAK SURYA (MIS),ATHARV - VADUJ
CADILA VINAYAK SURYA (MIS),OTARI DIST - SANGLI
CADILA VINAYAK SURYA (MIS),KRISHNA AGENCY - AKLUJ
CADILA VINAYAK SURYA (MIS),PMBJP - JATH
CADILA VINAYAK SURYA (MIS),SHANKAR MEDICAL - AKLUJ
CADILA VINAYAK SURYA (MIS),SANMATI - CHINCHWAD
CADILA VINAYAK SURYA (MIS),SONA PHARMA AGENCY -VADUJ
CADILA VINAYAK SURYA (MIS),AYANSH PHARMACEUTICAL-MHASWAD
CADILA VINAYAK SURYA (MIS),J.P.PHARMA - VADUJ
CADILA VINAYAK SURYA (MIS),REMEDIUM PLUS - KOREGAON
CADILA VINAYAK SURYA (MIS),MEDICART LIFECARE - TALEGAON
CADILA VINAYAK SURYA (MIS),RUSHABH SUR - SADASHIV PETH
CADILA VINAYAK SURYA (MIS),AMRUT PHARMA - MANGALWEDHA
CADILA VINAYAK SURYA (MIS),VYANKATESH (SANJAY) - SOLAPUR
CADILA VINAYAK SURYA (MIS),GITANJALI PHARMA - TALEGAON DABHADE
CADILA VINAYAK SURYA (MIS),SUCCESS SURGICALS LLP - PUNE
CADILA VINAYAK SURYA (MIS),JAY MEDICAL - KARAD
CADILA VINAYAK SURYA (MIS),SHRI NARAYANI DIST - KOLHAPUR
CADILA VINAYAK SURYA (MIS),Atharva Distributor - Karad
CADILA VINAYAK SURYA (MIS),SWARA DIST - MIRAJ
CADILA VINAYAK SURYA (MIS),BHARAT SURGICAL - RAHURI
CADILA VINAYAK SURYA (MIS),PARAKH MEDICOS- RAHURI
CADILA VINAYAK SURYA (MIS),RAJ MEDICAL AGENCIES - TASGAON-CADILA
CADILA VINAYAK SURYA (MIS),MAULI SWAST AUSHADHI SEVA - BARAMATI
CADILA VINAYAK SURYA (MIS),S.S.PHARMA - KOLHAPUR
CADILA VINAYAK SURYA (MIS),BHANSALI MEDISALES - PHURSUNGI
CADILA VINAYAK SURYA (MIS),VARDHAMAN PHARMACEUTICALS - Madhavnagar
CADILA VINAYAK SURYA (MIS),SPLENZ PHARMACEUTICALS - PUNE
CADILA VINAYAK SURYA (MIS),T.K.PHARMA - KOLHAPUR
CADILA VINAYAK SURYA (MIS),MEDWELL PHARMACEUTICALS - AHILYANAGAR
CADILA VINAYAK SURYA (MIS),NEW SARATHI CHEMIST - MAHALUNGE
CADILA VINAYAK SURYA (MIS),LATA (DRUG) - SOLAPUR
CADILA VINAYAK SURYA (MIS),LATA (PHARMA) - SOLAPUR  (TENDER)
CADILA VINAYAK SURYA (MIS),MATOSHREE DISTRIBUTORS-SHELPIMPALGAON
CADILA VINAYAK SURYA (MIS),SUYOG PHARMA - AHMEDNAGAR
